  64 32 10 1 (0.7 0.4 10000) (0.01)
    fail match
  0    7   171
  1   19   163
  2   17   160
  3   23   161
  4   31   150
  5    9   173
  6    6   175
  7   21   158
  8   18   156
  9   20   160


Soll,Ist
8,8.154655402234354
4,3.9672830156258865
3,3.051597325588605
1,0.9556022559699286
4,4.01951569508304
0,0.02713707153546674
5,5.035033136171119
3,8.197656556431328
6,5.979469948198293
9,9.039581248304728
6,6.245128231762221
1,0.9851962305321045
7,7.062255997330366
5,5.008357237238493
4,4.1953809063619865
4,3.956796171779007
7,6.984086255046515
2,1.6675162240507064
8,7.987475357990144
2,3.1728945803716964
2,1.8071973354285515
5,5.033260833452443
7,6.981163351950399
9,8.994250270532586
5,7.893773843614453
4,3.9761772750606363
8,7.949466933338814
8,3.6988246461579397
4,3.9959704355788666
9,8.70692064133329
0,0.02685397399792009
8,8.209011869316654
9,9.04596341585442
8,8.040259179397069
0,0.028218004416470474
1,1.2408668022605576
2,1.824473449512503
3,2.7407486457334445
4,0.22946037947728412
5,5.031498330062138
6,5.96218749378845
7,7.053362120087346
8,7.939777463145488
9,8.961148254020983
0,0.025127408103058788
1,1.039429488611832
2,1.5978198433477813
3,3.010615180691416
4,0.2622681706129499
5,5.063515885290451
6,5.994959213491066
7,7.059260939647176
8,8.139370529628572
9,9.006395560033857
0,0.03588010392251807
1,1.0252989063765554
2,1.9308065556805696
3,2.978474818057641
4,0.2475630595373241
5,4.984554469173364
6,5.868595776772007
7,6.9244781354614595
8,7.8854289766957475
9,9.000044831878224
0,0.024733207247576515
9,9.053374303505192
5,5.028240492327567
5,5.019330114688861
6,5.990240323128594
5,4.99064275520389
0,0.026431824165200006
9,8.890899131071526
8,7.879293531788315
9,9.00494084615166
8,7.652235641944464
4,0.3749199123964609
1,0.997669853402541
7,6.990715934229978
7,6.998063235623475
3,2.955875140655797
5,5.052689288960568
1,2.2960742478210348
0,0.03481855613201537
0,0.02867837049320203
2,1.8117339826575973
2,1.7407087374058148
7,7.02407999690359
8,7.990557858733501
2,1.7269212523291873
0,0.03222867256872381
1,1.294288289835373
2,1.5233632843951395
6,6.0801925627635995
3,2.9801486493508964
3,3.023466918572341
7,2.5647840151468753
3,2.7984199907285863
3,2.9336930626544024
4,2.5607361760042533
6,5.9425656635499
6,6.029155283579547
6,5.994713504236719
4,3.6360478337928863
9,8.996391787103699
1,1.2052561752011648
5,5.029579370293321
0,0.03358627638824161
9,9.031011873236954
5,5.011480553709947
2,1.908855801263574
8,8.020021806899171
2,1.7924217624194485
0,0.0255342201756913
0,0.03635537655705326
1,1.0135587501383607
7,6.721906787580805
6,6.017291719079424
3,3.006295449083571
2,1.8609758325870196
1,0.9796097054847117
7,6.678849473082283
3,3.0381061188687837
1,1.011346533078761
3,3.0084623593280195
9,9.064739315116267
1,1.055481624873168
7,6.989940134582966
6,5.901451535841442
8,7.9971511403209625
4,0.20682121669444345
3,2.8856444532849252
1,0.9817699660448738
4,0.21346841144659442
0,0.028571589169056777
5,5.000652699392286
3,3.5897650780002484
6,6.041469101410821
9,9.04358949202329
6,6.0292871428701575
1,1.1168660215328783
7,6.963872065536599
5,5.012807211354538
4,3.4378743185469016
4,2.6232824019236394
7,7.020874464062198
2,2.0176054164438546
8,7.768570452749739
2,2.0029450304419214
2,1.5778317916149431
5,4.9688031390119916
5,4.974465137138825
4,3.96530412163421
8,7.938060038203734
8,8.160015841243295
4,0.20945400672128223
9,8.998983620215613
0,0.02916722203238487
8,8.002125790115928
9,8.825682616364427
8,7.95434773387578
0,0.04617902246900217
1,0.9981637586089096
2,1.7702977248618725
3,2.9738360109523576
4,3.9989826672635616
5,4.866664594750768
6,6.002384490353884
7,7.01654569450916
8,8.01534282468926
9,8.73762799296647
0,0.02572747963222283
1,3.2749094241822085
2,1.8709393861191705
3,2.9696121176044716
4,3.9563400288247075
5,5.025696134844145
6,5.986765882911232
7,6.985599953672744
8,7.87392536500297
9,8.76695263823493
0,0.035252212957318375
1,2.2389321067823205
2,2.181884731644509
3,2.9803004115436593
4,3.994034869670213
5,5.012755639327979
6,6.053356208990273
7,7.003385092616792
8,7.997973097225916
9,8.986062044588985
0,0.0340572207179274
9,8.97529970094612
5,5.0154042510033285
5,4.991833626908924
6,5.921790430375564
5,4.9750307365436965
0,0.17473755010067155
9,9.094128240411619
8,7.751444822108691
9,9.102169664575882
8,8.013992586050692
4,4.007936575218913
1,1.0351478477638218
7,6.994232328264408
7,6.985390939865926
3,2.991057202299526
5,5.030486672836595
1,0.9200243533660193
0,0.048565014308452
0,0.03335615819899044
2,1.7278216086136864
2,2.11430229700235
7,6.99042426431744
8,7.876083031171095
2,1.9005861745060193
0,0.033668025632752493
1,1.5071612718306506
2,1.8763920311884144
6,5.996316556656781
3,2.9544053467226243
3,2.9721923690658603
7,6.999751621072871
3,2.974287433006355
3,2.953186523535482
4,3.9916166364126116
6,6.0035053522016195
6,5.999008031823393
6,5.95792521494711
4,3.729329679136826
9,9.14299435216859
1,0.9636456432633271
5,5.000787996550892
0,0.03158692720653852
9,8.533733594419578
5,5.030192834856201
2,1.9942130276644845
8,7.775032749392342
2,1.9072665948455139
0,0.02905672964150574
0,0.03420603617087859
1,1.4837826877778122
7,7.10968333358953
6,5.934758211019088
3,2.9841067601363047
2,2.2118945694609593
1,7.103281757393788
7,7.045380304216832
4,3.9601685341109643
6,5.984381049324358
3,2.947746152613679
1,0.9085345094749746
3,2.9721994391803856
9,9.241835560044388
1,1.0105337992756624
7,7.013667987946709
6,5.973255476631638
8,7.97100282464627
4,4.029336825515343
3,2.9724551708668825
1,1.01630720230995
4,4.027151590937857
0,0.02917017783484451
5,5.045709659973136
3,2.9779266015276926
6,6.00664819704375
9,9.116769749902343
6,6.0498987038492436
1,1.0208362700178402
7,6.959142134724993
5,4.982037333277004
4,3.9005171083259196
4,3.954058644125005
7,7.044122415001544
2,1.9005177889963671
8,7.810330058700381
2,1.9020773145385927
2,2.0216007033582866
5,4.967644839087163
7,7.012995818003999
9,9.18478881291804
5,5.00623012469828
4,3.9905995105498757
8,8.164296255437186
8,7.855042688958511
4,3.962782890176511
9,9.138440462378245
0,0.030502008130314156
8,7.948869849227448
9,9.067694443772352
3,2.968333278074224
0,0.030017741513898043
1,1.0288657950133702
2,1.7821452503660753
3,3.0199551478715363
4,3.2550692838893376
5,5.095927820194584
6,5.841377790602415
7,9.195867387270598
8,7.970042982639774
9,9.005994568715902
0,0.028139653817227054
1,0.9060537693787438
2,1.915526056311056
3,2.5603689490429646
4,1.6636028441777309
5,5.066886507099052
6,5.842576875162747
7,8.881181886527003
8,8.115987323565268
9,8.98702458110182
0,0.028214363915884427
1,0.9941191343277934
2,1.7547242678026937
3,2.3247601333141557
4,0.46817303527846527
5,5.089860281193884
6,5.8271039260196265
7,5.138472691829547
8,8.104027220823255
9,8.945930682313417
0,0.023421236970029506
9,8.983662327249974
5,5.07171774696277
5,5.095589878458123
6,5.669185417031627
5,9.09574570450671
0,0.025265734307624653
9,9.067660326574641
8,7.77013826010617
9,9.011808458169169
8,7.993314644285916
4,4.060231360019802
1,0.8444927925046908
7,9.2344658385202
7,8.239539963028356
3,3.01493258736758
5,5.064974380992569
1,0.8847559689438598
0,0.031221435819534078
0,0.027755876671277324
2,1.7919968068986183
2,1.846652181084085
7,9.266916996754532
8,7.847097759359471
2,1.9142355691472974
0,0.030281613005790714
1,1.3373149416016339
2,1.8403309636441803
6,5.720019425338117
3,2.8169075213147465
3,8.646364943381364
7,9.124122379701468
3,2.21665056165695
3,3.0211906028553477
4,3.973407208317737
6,6.016151779923002
6,5.995747919127377
6,5.9629403650079285
4,3.679402493790815
9,9.074602112962792
1,0.9923818125401582
5,5.223504502510769
0,0.02546254531826763
9,8.727209324062049
5,5.020230508640684
2,1.9308544870389877
8,8.431364082101833
2,1.8655270318954653
0,0.028115081730162035
0,0.034910078616194426
1,0.9727190125634854
7,9.215706357243343
6,6.02258973130318
3,2.7171512764479706
2,1.7743498171214231
1,0.883920614969439
7,8.174302387821731
4,3.8714612764718854
6,5.963688340042918
3,2.9674345942511238
1,0.8846597718083521
3,2.948043340449789
9,9.09358238175767
1,1.0606201680388518
7,9.389950897970902
6,6.085266025741111
8,8.131026171819672
4,3.647281241900204
3,2.9685201261218284
1,1.0607188790710034
4,0.25226959359665674
0,0.03163603008905776
5,5.10130465732966
3,2.3781283052137927
6,6.005806931861426
9,9.003663272735347
6,6.676346184187583
1,1.0418411944128847
7,9.271971840887929
5,5.039170691619543
4,1.9766473269276554
4,3.9655724567836037
7,4.856189270371029
2,2.039550595435396
8,8.174784214215844
2,1.891884708334839
2,2.5168410979491496
5,5.016563500342583
7,9.190143303925272
9,8.604607757163983
5,4.92752110496148
4,3.9018205948728553
8,8.342390201003129
8,7.831992687073561
4,2.8001789509734447
9,9.025279412103881
0,0.028697704754356703
8,7.780470434566772
9,9.004416355962977
8,8.333849858586191
0,0.028053385781580932
1,1.1256458900988087
2,1.777028155829595
3,2.547741594503073
4,3.8118553500978622
5,7.491550571909801
6,5.917114459847065
7,6.932369377343134
8,8.605341285628027
9,8.706113159972283
0,0.03851684796624582
1,1.2366171291660204
2,1.7523501795475833
3,2.626482201206425
4,3.9352326908742086
5,5.078919954242195
6,5.962473297185199
7,7.036452751906934
8,7.9383110963671
9,8.663202311570076
0,0.037389000991978165
1,1.1753328352089638
2,1.8306903736231992
3,2.387847490893882
4,4.098044540945488
5,4.995020972345264
6,5.972519689186316
7,6.959023530067831
8,8.112155650192713
9,9.082399786294285
0,0.028629406046022394
9,7.356602932976413
5,5.03237087080819
5,4.818974138804724
6,5.9456061686306105
5,4.80800991388034
0,0.03774039604401187
9,9.063921009854965
8,8.054663043125533
9,3.495202348882226
8,7.8870242566039925
4,3.94316530958635
1,0.984759206672653
7,6.986396099277932
7,6.98064735791244
3,2.8831293809039327
5,5.001259123394571
1,5.842130388268412
0,0.028589097840815522
0,0.029810717324698657
2,1.909616300700276
2,2.0010306035538656
7,6.864706026237764
8,7.866924540494434
2,1.9505477705057963
0,0.029529107527537145
1,0.9438908165547216
2,1.7728950606705673
6,5.995981968625319
3,2.522792512857515
3,2.8281484548910116
7,6.9852632442584115
3,2.051812323388603
3,2.1552249190762276
4,3.995036324415451
6,5.900394123008322
6,6.007464451701166
6,5.611054018010425
4,3.292772389537515
9,8.903379856738896
1,0.8756416058663535
5,5.0095464188111425
0,0.029750159390707825
9,7.036862801341812
5,4.824812926882672
2,1.9347528555806464
8,8.243189962063253
2,1.8195558916651908
0,0.06641751087255474
0,0.038133124622087455
1,1.3685669333380126
7,7.002005253691724
6,5.814717497279886
3,2.733463279263291
2,1.599514262081227
1,0.9976215093010954
7,6.986308987754866
4,4.171621873235662
6,5.632546663176445
3,2.4852450580000873
1,1.173577979863458
3,2.2732223916202723
9,9.087438678180316
1,1.0489754485613065
7,7.001759977517189
6,5.9956321009133005
8,7.726301523530844
4,3.878526380266984
3,2.7801694219281403
1,1.0433428706308132
4,3.934764005104957
0,0.9667683394742488
5,5.025414379680906
3,2.8680638988070397
6,5.988080678481492
9,7.129146320901026
6,5.843238794519332
1,1.0137458347117017
7,6.985936250880749
5,4.944539684655196
4,3.9679659929413047
4,3.9847788986776633
7,6.984832053100563
2,2.0820441868527464
8,8.074707653308506
2,2.2375449414329003
2,1.758810450265074
5,4.448862677220058
7,7.020157905555986
9,8.926436139157643
5,5.00668352904974
4,4.120520572658469
8,8.090413573623385
8,7.987251101692662
4,3.964258390776595
9,9.012328472857638
0,0.027661881815884793
8,7.922402613100234
9,9.018795623720584
8,7.980760386448643
0,0.026968667040454704
1,0.8978292508752368
2,2.3578401040857964
3,2.9880383141519573
4,3.487517296860543
5,4.774685944955202
6,6.01595015125362
7,6.964253603389711
8,7.835419865684759
9,9.104607417664797
0,0.1225809480539517
1,0.9603822478179175
2,1.996152658345056
3,3.052276930497357
4,0.8722774235501175
5,5.015242735509452
6,5.915426132075967
7,6.983366647218108
8,8.009489040555804
9,8.950852914227678
0,0.026821838857652883
1,1.0152315350002157
2,2.1350303172215193
3,3.0113203946287874
4,3.4951133790546978
5,4.959772152013918
6,5.975907311329587
7,7.006399939517916
8,7.935396400499598
9,4.123451736864334
0,0.029275992990137563
9,9.04429606584953
5,5.476779099476157
5,5.0278640232831915
6,6.039128038248185
5,4.916091256849907
0,0.029358444667184794
9,8.81205323199197
8,8.087774638705678
9,6.0768975728192896
8,8.002736313158644
4,1.152447074932872
1,1.023797902966743
7,7.0022450675984
7,7.048774854772729
3,2.930726264232883
5,4.998812174329156
1,0.9679469607135998
0,0.030997359370696906
0,0.03270329022473736
2,2.138117964828443
2,1.9221548880035129
7,6.964331566911547
8,7.9671302856239254
2,2.060132065744677
0,0.032784450568349874
1,0.9537924354301869
2,2.1726889362975945
6,6.021812643935197
3,3.0050851841297037
3,2.962840552616797
7,6.967546542320494
3,2.9809475841895576
3,2.970357096999779
4,3.965731746321461
6,6.028791418438548
6,5.943238516549592
6,5.794638857034648
4,1.5878071770502165
9,9.021086294844325
1,2.119889931128142
5,5.157104286363396
0,0.02737224253893733
9,8.743755507337056
5,4.968675317069858
2,1.8857861602401562
8,8.034044946654396
2,3.9795858311687766
0,0.02796507988303605
0,0.02912537918301468
1,0.8705956007687046
7,6.99260086424051
6,5.916046220347658
3,3.0421017971290167
2,2.1350646240916764
1,7.8361351265083465
7,7.0301397694989864
4,0.47114582807947997
6,5.940079014634434
3,2.9964558436535422
1,1.0719913483859767
3,3.2332585466403763
9,8.874453460710887
1,1.2369749150374825
7,6.96194685830833
6,6.01841834269284
8,8.158399568052952
4,3.8793749702265417
3,2.989610613279827
1,5.621622121554669
4,4.067463608746885
0,0.029433158158328337
5,4.920271251818226
3,2.9878212786355425
6,5.959139467047176
9,5.434825156799551
6,5.986807402046622
1,7.485310777214959
7,6.945872755343987
5,4.9755576900240825
4,3.8361353253793453
4,3.8113135932922564
7,6.967836409125182
2,2.3111056881587464
8,8.030480136237003
2,1.8599849483172346
2,2.1277336386580976
5,4.979708314980192
7,6.978581228839977
9,6.597920932189884
5,4.8489168258398365
4,4.02724176767015
8,7.941790742927508
8,6.290026824649148
4,3.873157618581085
9,8.974899639817766
0,0.02911967923366263
8,8.11846751120482
9,9.177735515052888
8,8.013871910876636
0,0.16953749628203263
1,1.0077893516098455
2,1.9455859468467562
3,3.25231772512271
4,4.457240316681507
5,5.037210132455004
6,6.402486294890637
7,7.005171337564104
8,7.7305183600949245
9,9.034781182333209
0,0.02917719920907195
1,1.2837879995163073
2,2.050484290298566
3,2.951621295326828
4,4.499110070259176
5,5.015296128313226
6,4.800746496002874
7,7.013133719175654
8,7.388352063258371
9,8.201385078836607
0,0.05327462957545706
1,0.9161051410239024
2,1.8854702419439135
3,2.9451172475397795
4,3.9692948719525445
5,4.993581319792862
6,6.142311611235289
7,6.997727464253184
8,8.036279884531389
9,8.661778643565514
0,0.033008031418537594
9,9.058424165557634
5,5.061470854262302
5,5.010475465839297
6,6.066081238178703
5,5.033279447892781
0,0.030001819787808356
9,8.273805396672735
8,7.9097780663322474
9,8.977376128008565
8,8.243032291223125
4,3.9541813451328562
1,1.0953415830498812
7,6.985743870970692
7,6.977569918481229
3,2.967276286491533
5,5.0507392843906285
1,1.0194789661443888
0,0.47640541445617046
0,0.025260266536620123
2,1.8356865545538337
2,1.996285144670498
7,6.946565221955811
8,8.172047997662485
2,1.924698310014795
0,0.027753403057059773
1,0.6901966840714928
2,1.7529895608292785
6,5.967918037493441
3,3.0104633145582396
3,2.965727026800648
7,7.015607372827244
3,2.995514739752444
3,3.054927774855161
4,3.9839299644297372
6,6.023712740329318
6,6.048951664974014
6,4.489405431133938
4,4.085022011876553
9,8.958653222038057
1,0.9710373505735881
5,5.037004761377686
0,0.025467610348416506
9,8.893102786215278
5,5.01120486941849
2,1.807199153320056
8,8.179789725927062
2,1.9771435896600578
0,0.023631847432883553
0,0.030185442082994483
1,1.2199949166937132
7,6.942284666892164
6,5.946939461192646
3,2.92226255216669
2,2.400686854383906
1,1.1363402774224165
7,6.970995980466501
4,4.006755324736236
6,6.164659253488618
3,2.9712822979801947
1,0.9192187285312791
3,2.938789308757733
9,8.973599348048516
1,0.9749264191646806
7,7.032782729494683
6,6.070858796249422
8,7.9493329050316035
4,3.908885358192311
3,3.0288715640503905
1,0.971610315982629
4,3.8333022563125336
0,0.02973216042074364
5,5.065332237017808
3,2.981349028899843
6,5.785238628224382
9,8.939649348735802
6,6.058646094560678
1,0.8543145184221677
7,7.0728310326608055
5,4.976263168208808
4,3.9482396762420264
4,3.9474433180352864
7,7.028010850466012
2,1.7304405179119218
8,1.305801535917991
2,1.420722112612882
2,1.8940073942598405
5,5.032851885491122
7,7.057517069487465
9,8.97283561070106
5,4.999436631871372
4,3.9706713213100415
8,4.152226711057886
8,8.06688151942815
4,3.8911695633002092
9,8.63172334942517
0,0.04565155840860888
8,7.713289992368056
9,9.118227285662462
8,1.4502966152874608
1,0.646195893891498
2,1.7956385846820626
3,3.074550324367717
4,4.017005839015192
5,4.999435764934643
6,6.074006324505765
7,7.0370302865855265
8,7.9417838086144465
9,8.886644990621255
0,0.03740522012166888
1,1.2352275207440413
2,1.3408475243221987
3,3.028076445777973
4,4.0136440134606195
5,2.7263009863093375
6,6.014738641400283
7,7.765983682996391
8,8.09976484735801
9,8.948700223407242
0,0.0336677295572133
1,0.6392528780816397
2,1.9988721978357469
3,2.9912751009555265
4,3.9928682597299563
5,4.68981175984162
6,5.986107106513
7,7.038591155603378
8,8.118948629030493
9,9.056137023293989
0,0.026554526898031394
9,9.110109568012055
5,4.961771268886378
5,5.009552387575756
6,6.019964729657047
5,4.897360077322307
0,0.03487585922098526
9,9.00293614566959
8,7.893890498625051
9,8.99640387875846
8,8.070718693147153
4,4.008298697236131
1,1.32838360117546
7,7.022820126256449
7,7.041667460212233
3,2.977737070365662
5,4.782938743436253
1,1.3226718853194417
2,1.8918380200215192
7,7.180001953611025
8,7.985065936071422
2,1.7245039089020797
0,0.0328496855146493
1,1.2940960896433709
2,1.8810185831806339
6,6.098440207817436
3,3.028230465812405
3,3.0141695811751945
7,7.136463109120406
3,2.570498873323954
3,2.79569475480741
4,3.9850894671286556
6,6.02930045436659
6,6.027531592968095
6,6.004898077981479
4,4.011533264997308
9,8.953551190838022
1,1.682760908170381
5,4.973653548454546
0,0.04334379397330019
9,8.922468566453778
5,4.0493961679376325
2,1.8181498809173957
8,7.92061878479839
2,1.6785039016388414
0,0.19123220096919222
0,0.036541496801685995
1,1.160974320393369
7,7.011114435434591
6,6.008590668078995
3,1.8780139391062503
2,1.870692230699838
1,1.2514249207482124
4,3.929124803672413
6,6.029969779382148
3,2.966093314324586
1,1.2829341960583145
3,2.8241551007971784
9,8.536536513117797
1,1.3654659121377701
7,7.136108177172154
6,6.095632280321917
8,7.513459864378714
4,3.991112979244484
3,3.017141532819048
1,1.5210171849986664
4,3.9930904130397575
0,0.0305170084404437
5,4.968814306965122
3,2.612773596616382
6,6.005649288585154
9,8.922303277479708
6,6.0243791358327865
1,1.0860523574944614
7,7.089968647427048
5,4.983774784631727
4,4.009446464334564
4,4.022596047780488
7,7.004155559322577
2,2.030256874393747
8,8.14659004005385
2,1.8476226989445315
2,1.8614561658183546
5,4.917232779217502
7,7.062452359395081
9,8.85824489623389
5,4.872583265980747
4,3.9409587876105268
4,3.994134468709802
9,9.262857580138217
0,0.6320436980761317
8,7.9607772143430715
9,8.941630441317646
8,7.753617145528198
0,0.03137833704657525
1,1.0492953033388628
2,1.947670877207932
3,2.9742136434284463
4,3.928894181787964
5,5.014072801594798
6,5.945119190412969
7,6.968490931901692
8,7.986374625283855
9,9.078959765419897
0,0.03298521776904616
1,0.9787056321803739
2,1.9554255055716154
3,2.9884877419935973
4,3.9600928568677345
5,5.059233464014813
6,6.035074191965681
7,7.037725035007721
8,8.232008596918309
9,8.954646016181972
0,0.041083011884791985
1,0.9580083502464862
2,1.8758229478902497
3,2.966368219287415
4,3.9444842876161457
5,4.873664376825308
6,5.967992471921128
7,6.982326672477468
8,8.519701668303734
9,8.29285718149193
0,0.03275885779551076
9,8.817148377762802
5,5.058089426125422
5,5.046260690303736
6,5.9580414892143025
5,5.033449691154994
0,0.03434318246483938
9,8.898898597795656
8,8.161434475385047
9,9.091494409535375
8,7.678591564484317
4,3.96861868638728
1,0.9737657624588504
7,7.028516450997197
7,6.999436471503586
3,3.004890968130614
5,5.017829970746821
1,0.8987528335036301
0,0.08638665518695578
0,0.2360103089786049
7,6.992063898660174
8,8.201741589842607
2,2.211252041929286
0,0.030548673161441303
1,1.0954485138018861
2,1.9491508072752473
6,5.8865673643833105
3,2.9694639857572396
3,2.9862310127428415
7,6.996535985308206
3,3.092546575705698
3,3.0007399943118567
4,3.9945013928124813
6,5.961408835442967
6,6.053991551083488
6,6.019852035030697
4,4.188012120858011
9,8.651910036931309
1,1.0285347920089432
5,5.0503327371609705
0,0.029205197304329952
9,8.692792697862004
5,5.015716190931137
2,1.8987459166998935
8,7.983568191642641
2,2.260272928678519
0,0.036001155092882264
0,0.036669055376286626
1,1.007434326358407
7,6.363991644482958
6,6.044265040171385
3,2.9805282157607182
2,1.9054206705708168
1,0.9895708169784384
7,6.66992777791635
4,3.9637801679662585
6,5.901943505281995
3,2.9521251182598403
1,6.606110977004544
3,8.209901494664681
9,8.961272779846755
1,0.904959484622852
7,6.930058983438803
6,6.006839105500016
8,7.857474751352419
4,3.9768983172018455
3,2.9234897474490555
1,1.0048766653171608
4,4.01133162404218
0,0.0310736939738026
5,5.03327241492728
3,3.0284357435682523
6,6.2127173485398455
9,8.989457763293657
6,6.080884741127436
1,0.9648485581763876
7,7.047621843933769
5,5.013857147813399
4,4.021135975346971
4,3.9579939666920536
7,6.615245282512098
2,1.9079032353403902
8,7.9058041493428055
2,1.838638607969859
2,1.8776061453539408
5,5.037609919734135
7,6.813603771948847
9,9.059420973975316
5,5.090182677390867
4,3.954270196457471
8,3.8171354160383277
8,8.12421508165318
4,4.207077100602188
9,8.822092967039312
0,0.039759456976009654
8,8.677868810701417
9,8.921389477045615
8,7.971323174080372
0,0.030458801119752528
1,0.9911593231160765
2,1.9792124000294313
3,2.968905063386329
4,3.9811844847045634
5,4.987476793193625
6,5.946237832502805
7,7.020398550316774
8,8.13096707874564
9,9.241828526918026
0,0.027155067697223575
1,1.001032164484896
2,2.04038032145283
3,3.000924159751792
4,4.020391268876795
5,4.951646347473853
6,6.018451013733279
7,6.979208922844221
8,8.036817307803869
9,9.076019208185013
0,0.04215407700373851
1,1.255243145549745
2,2.3734102595346
3,2.9370927229875066
4,3.677149817729804
5,5.010014553327734
6,5.951460693673612
7,6.939025851188573
8,8.024525913570297
9,8.681959998641842
0,7.886235942854249
9,9.037193277042924
5,4.980634792498827
5,5.042740467272421
6,5.998994521383429
5,5.042305582776461
0,0.028233728476715868
9,9.112192654910846
8,8.019199944776513
9,9.041732888858837
8,5.6109325113895405
4,4.034426430627548
1,0.9409741722669118
7,7.003536057103199
7,6.987353529075936
3,8.03938598693775
5,5.157981568480739
1,0.9582099850963299
0,0.02716809143599172
0,0.035789276139983076
2,1.834088972511286
2,2.693969519699582
7,6.988168518348631
8,8.446938326200689
2,1.9075836576524376
0,0.029242255328411508
1,0.9142128924480004
2,2.0722830949581432
6,6.072848486154037
3,2.913777435856044
3,2.903923376832503
7,7.042780323752275
3,2.8634878603889646
3,2.9704292863948494
4,3.840106015839085
6,5.998117847956225
6,5.9920192864200015
6,6.01308762983064
4,3.9888637615885454
9,8.980120292779842
1,1.1010958953877672
5,5.0254999694608005
0,1.477186761378852
9,9.060341675842578
5,4.934969985463279
2,2.1308087558938387
8,8.020905039746866
2,2.003862808611519
0,0.12859059972096262
0,0.07858329185494597
1,0.9622480902402462
7,6.997352688811653
6,5.97233193385744
3,2.978059319865154
2,2.4647382628538246
1,4.359603962764771
7,6.952570465415649
4,4.001304727062307
6,6.049789792928876
3,2.940027027828089
1,0.984117000940989
3,2.9800085811589967
9,9.022033288743694
1,0.9872001293149614
7,7.011760767069899
6,5.973197268578291
8,8.266988367789239
4,3.9930245287832546
3,2.934386017616359
1,1.079420837496666
4,4.012600767303987
0,0.21010947186664664
5,5.018639888555587
3,3.0064801827368095
6,5.981340701826393
9,9.039633574024112
6,6.060976878806832
1,0.7146424264008316
7,7.158688567050397
5,4.968738841070555
4,3.9249489990379125
4,4.029225266922364
7,6.9543269081546715
2,1.8392878737453144
8,8.289624330989556
2,2.1355355917479315
2,2.1729625670244177
5,6.348593678218172
7,6.999007758633862
9,9.102640750662923
5,4.99975460021724
4,3.917551226719622
8,8.173442021321476
8,8.007552154276548
4,3.9974650673447725
9,9.024416587193643
0,5.419996293456877
8,7.946339953420943
9,9.04092642050743
8,7.8964113597024195
0,0.05729585108866103
1,7.5264345630849485
2,2.417553882799518
3,2.9783215273765853
4,3.920593513984568
5,4.875113059719674
6,5.984977256978289
7,6.995237927848135
8,7.9214651771695985
9,8.969703248604933
0,0.027041798933499533
1,1.083008092137578
2,1.8632962556057386
3,2.9675246864423013
4,3.8028809834735573
5,4.975013672425414
6,5.877468509216412
7,6.974677876836667
8,7.968858317485376
9,8.950073899603696
0,0.02962518862153107
1,1.4274291715173022
2,2.3693987774637417
3,2.9901615343386245
4,3.8463536162944205
5,4.966623711303399
6,5.9983438188147655
7,6.988082002851836
8,7.95552656807328
9,8.962121297444085
0,0.02727732651317334
9,8.88343255835517
5,4.9679319596979425
5,4.969868586576258
6,6.014625408898835
5,5.024401145447341
0,0.026089547638881737
9,8.900422140118735
